index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22,Return Rate
278,408-3475592-6193128,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XL,kurta,XL,B08KRTXC2Y,Shipped,1,INR,399.0,MUDDEBIHAL,KARNATAKA,586212.0,IN,Duplicated A12RHGVGRWOT3S 1560498941486,False,,,0.12
279,171-1987024-2709164,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0041,J0041-SET-M,Set,M,B089G2L483,Shipped,1,INR,660.0,SANTHAMAGULURU MANDAL,ANDHRA PRADESH,523302.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.0
280,406-1522425-5387565,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3611,JNE3611-KR-XL,kurta,XL,B08XVPKBKG,Shipped,1,INR,459.0,HYDERABAD,TELANGANA,500058.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.11
281,171-3270734-5045130,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET384,SET384-KR-NP-XS,Set,XS,B09K3DFHT2,Shipped,1,INR,631.0,NEW DELHI,DELHI,110045.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.17
282,408-4101226-7217932,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3802,JNE3802-KR-M,kurta,M,B09K3W2LHF,Shipped,1,INR,459.0,LUCKNOW,UTTAR PRADESH,226010.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,,0.11
283,171-5719664-5449151,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET374,SET374-KR-NP-XS,Set,XS,B09NDKGZ6V,Unshipped,1,INR,597.0,BENGALURU,KARNATAKA,560042.0,IN,,False,,,0.53
284,403-9400764-4029123,04-30-22,Shipped,Amazon,Amazon.in,Standard,SET347,SET347-KR-NP-S,Set,S,B09RKDJ9SQ,Shipped,1,INR,852.0,BENGALURU,KARNATAKA,560102.0,IN,,False,,,0.05
285,406-8413944-2634744,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XL,kurta,XL,B077MM3LFJ,Shipped,1,INR,353.0,Hyderabad,TELANGANA,500032.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.11
286,406-8271099-5133911,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3635,JNE3635-KR-L,kurta,L,B08XVYN7G6,Shipped,1,INR,345.0,BENGALURU,KARNATAKA,562125.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.09
287,406-8271099-5133911,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3721,JNE3721-KR-L,kurta,L,B099FBM4FZ,Shipped,1,INR,329.0,BENGALURU,KARNATAKA,562125.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.05
288,405-3441326-1516368,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXXL,Top,3XL,B08N43MK22,Shipped,1,INR,518.0,KOLKATA 700034,WEST BENGAL,700034.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.05
289,408-8009772-6580317,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3654,JNE3654-TP-XS,Top,XS,B0986ZFY2S,Shipped,1,INR,387.0,kolkata,WEST BENGAL,700045.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.1
290,402-4774686-7773937,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3652,JNE3652-TP-N-XL,Top,XL,B08ZHXGSW3,Shipped,1,INR,339.0,HYDERABAD,TELANGANA,500001.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,,0.07
291,402-2860689-5652319,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-L,Western Dress,L,B098315N2Z,Shipped,1,INR,744.0,SEONI,MADHYA PRADESH,480661.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.19
292,406-6386989-1689108,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET303,SET303-KR-NP-XL,Set,XL,B09K3F7D9H,Shipped,1,INR,888.0,BARUIPUR,WEST BENGAL,700145.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,,0.16
293,408-9720884-9553122,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3396,JNE3396-KR-XXXL,kurta,3XL,B083ZZ8869,Shipped,1,INR,487.0,KENDRAPARA,ODISHA,754211.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.13
294,408-6428766-2839536,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3256,JNE3256-KR-XXXL,kurta,3XL,B07RSWN1C4,Shipped,1,INR,487.0,KENDRAPARA,ODISHA,754211.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-CXNSLNBROFDW4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,,0.14
295,408-8641795-6914711,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-XS,Top,XS,B0987184SL,Shipped,1,INR,563.0,GURUGRAM,HARYANA,122001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.17
296,402-9475978-1434754,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0335,J0335-DR-S,Western Dress,S,B09831NCG7,Shipped,1,INR,859.0,VIJAYAWADA,ANDHRA PRADESH,521225.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.13
297,407-5776821-9327552,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-L,Set,L,B0894YB3B1,Shipped,1,INR,1133.0,MUMBAI,MAHARASHTRA,400072.0,IN,,False,,,0.13
298,171-6845071-0336346,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Shipped,1,INR,788.0,NASHIK,MAHARASHTRA,422003.0,IN,,False,,,0.12
299,404-7491342-1035558,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0280,J0280-SKD-S,Set,S,B08QGM7FCC,Shipped,1,INR,1463.0,THANE,MAHARASHTRA,401107.0,IN,,False,,,0.04
300,171-6783343-9758701,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,HOSHIARPUR,PUNJAB,146001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.15
301,402-0043314-1059527,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,J0339,J0339-DR-M,Western Dress,M,B09831YHGV,Unshipped,1,INR,744.0,SEONI,MADHYA PRADESH,480661.0,IN,,False,,,0.31
302,406-6586654-6641140,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3564,JNE3564-KR-XXXL,kurta,3XL,B09B2FNCBT,Shipped,1,INR,487.0,BENGALURU,KARNATAKA,560010.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-XVPICCHRWDCAI,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,,0.01
303,405-6120626-0941135,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET182,SET182-KR-DH-L,Set,L,B085HRLT87,Shipped,1,INR,657.0,Bengaluru,KARNATAKA,560017.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.04
304,408-9255314-3102740,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET128,SET128-KR-DH-M,Set,M,B07WZFT117,Shipped,1,INR,1133.0,BARSHI,MAHARASHTRA,413401.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.01
305,408-3436456-9893130,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3567,JNE3567-KR-XXL,kurta,XXL,B08KRYCC8J,Shipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400080.0,IN,,False,,,0.19
306,408-3870331-6287517,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-L,kurta,L,B08KS2BPL8,Shipped,1,INR,399.0,Dehradun,UTTARAKHAND,248001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.13
307,408-3870331-6287517,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,Dehradun,UTTARAKHAND,248001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.08
308,407-2882576-2777135,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0011,J0011-LCD-M,Set,M,B08B3YNJG5,Shipped,1,INR,1233.0,HYDERABAD,TELANGANA,500089.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,,0.17
309,403-2256919-4846738,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3881,JNE3881-DR-XXXL,Western Dress,3XL,B09VC3ST6H,Shipped,1,INR,825.0,BENGALURU,KARNATAKA,560068.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,,0.17
310,403-2920089-2403567,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3639,JNE3639-TP-N-XXL,Top,XXL,B08ZH7RVGJ,Shipped,1,INR,487.0,CHENNAI,TAMIL NADU,600036.0,IN,,False,,,0.14
311,406-7792526-4685142,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XXL,Set,XXL,B099NJQ8JQ,Shipped,1,INR,563.0,HYDERABAD,TELANGANA,500028.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.02
312,406-7680255-6117120,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-XXL,kurta,XXL,B08XWBRM8L,Shipped,1,INR,399.0,HYDERABAD,TELANGANA,500028.0,IN,,False,,,0.06
313,402-4646784-8411501,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3368,JNE3368-KR-XXXL,kurta,3XL,B0828PD16L,Shipped,1,INR,471.0,CHANDI MANDIR,HARYANA,134107.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,,0.13
314,405-2788163-4515521,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3522,JNE3522-KR-XXL,kurta,XXL,B08W9K3MXR,Shipped,1,INR,342.0,ujjain,MADHYA PRADESH,456010.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,,0.18
315,405-1757140-2025918,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3741,JNE3741-KR-XXL,kurta,XXL,B099FBTWW1,Shipped,1,INR,432.0,ujjain,MADHYA PRADESH,456010.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.07
316,403-9105351-8453114,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,Haldwani,UTTARAKHAND,263139.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.06
317,402-0503400-6235514,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-S,Set,S,B09K3G4TS6,Shipped,1,INR,736.0,CHENNAI,TAMIL NADU,600125.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.11
318,408-3201739-2676310,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET388,SET388-KR-NP-L,Set,L,B09QJLFDRK,Shipped,1,INR,1260.0,MUMBAI,MAHARASHTRA,400049.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.01
319,171-8027093-8553945,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-L,kurta,L,B081WSCKPQ,Shipped,1,INR,399.0,Uttarkashi,UTTARAKHAND,249193.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.06
320,403-3331597-7637100,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XS,Set,XS,B0894WWGK9,Shipped,1,INR,1133.0,BHUBANESWAR,ODISHA,751006.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.0
321,403-4424319-6635501,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET197,SET197-KR-NP-L,Set,L,B08B3YPD63,Shipped,1,INR,759.0,Old Goa,Goa,403107.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,,0.07
